CAPSULE_TEXT,GENRE_NAME,PRICE_RATE,CATALOG_PRICE,DISCOUNT_PRICE,DISPFROM,DISPEND,DISPPERIOD,VALIDFROM,VALIDEND,VALIDPERIOD,USABLE_DATE_MON,USABLE_DATE_TUE,USABLE_DATE_WED,USABLE_DATE_THU,USABLE_DATE_FRI,USABLE_DATE_SAT,USABLE_DATE_SUN,USABLE_DATE_HOLIDAY,USABLE_DATE_BEFORE_HOLIDAY,large_area_name,ken_name,small_area_name,COUPON_ID_hash
宅配,宅配,50,3160,1580,2012-01-21 12:00:00,2012-01-24 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,新宿・高田馬場・中野・吉祥寺,460e7b9bc6e7938c70289f9c3a69557a
ヘアサロン,ヘアサロン,58,13125,5500,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-18,178,0,2,1,1,1,1,1,1,1,中国,広島県,広島,25e73fe253298be6788e41cb88c95cf8
レジャー,レジャー,60,1000,400,2012-01-10 12:00:00,2012-01-15 12:00:00,5,2012-01-16,2012-03-31,75,1,1,1,1,1,1,1,1,1,東海,岐阜県,岐阜,f1fad4b1ddc0a29cf907901a48d38d25
旅館,ホテル・旅館,50,18900,9450,2012-01-25 12:00:00,2012-01-27 12:00:00,2,2012-01-28,2012-06-30,154,1,1,1,1,1,2,1,1,2,関東,神奈川県,川崎・湘南・箱根他,43961776fe8dcfc84a58fa47cdaa5e65
宅配,宅配,60,2485,980,2012-01-17 12:00:00,2012-01-20 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,968be3c6c3498a489baf1b9252cde97c
宅配,宅配,80,9980,1980,2012-01-30 12:00:00,2012-02-02 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,762626fdc97895592cba8dd0b400277d
宅配,宅配,68,7330,2280,2012-01-23 12:00:00,2012-01-26 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,9a00d73a9454148c48afd1a7b68b184f
宅配,宅配,80,8480,1680,2012-01-25 12:00:00,2012-01-28 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,d75a31445fef672f3f6c838475f2dbf0
宅配,宅配,71,5980,1680,2012-01-23 12:00:00,2012-01-26 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,6740bbe963a1ed4d85382a803c191a49
グルメ,グルメ,50,9240,4620,2011-12-28 12:00:00,2012-01-02 12:00:00,5,2012-01-04,2012-03-31,87,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,df0df46049560fd108f8dd89c08bf801
ヘアサロン,ヘアサロン,57,10500,4500,2012-01-24 12:00:00,2012-01-28 12:00:00,4,2012-01-29,2012-04-27,89,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,a983821adf3c1e29946a0e88942e0799
宅配,宅配,50,3980,1980,2012-01-22 12:00:00,2012-01-25 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,埼玉県,埼玉,24e8f85365f875a047a89bb19b7b6db4
宅配,宅配,50,2560,1280,2012-01-18 12:00:00,2012-01-21 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,埼玉県,埼玉,e7913ec05b22d90034219fd4f1822daf
宅配,宅配,56,3980,1750,2012-01-25 12:00:00,2012-01-28 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,0de2f09c80a97732b7ec1f581a7a2ca9
宅配,宅配,50,17000,8500,2012-01-18 12:00:00,2012-01-21 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,宮城県,宮城,3e278a6c11bfebae85ffdb9a18a77206
宅配,宅配,50,9000,4500,2012-01-25 12:00:00,2012-01-28 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,宮城県,宮城,db10542e7af00b1ea796c43ee2ca8b0c
ヘアサロン,ヘアサロン,70,16800,4980,2012-01-22 12:00:00,2012-01-27 12:00:00,5,2012-01-28,2012-06-30,154,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,53d2491dcd95934bf2a8a15acecc7700
リラクゼーション,リラクゼーション,62,5800,2200,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-07-21,178,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,6600c2f251dfb9850e2f18ddc8214241
ホテル,ホテル・旅館,66,14700,4900,2012-01-17 12:00:00,2012-01-20 12:00:00,3,2012-01-21,2012-06-21,152,1,1,1,1,1,1,1,1,1,九州・沖縄,沖縄県,沖縄,ddc2aa705bb474b15323a38462416b2f
レジャー,レジャー,53,3800,1750,2012-01-18 12:00:00,2012-01-21 12:00:00,3,2012-01-22,2012-03-25,63,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,26be05aaf65afe93040c221848dbda95
エステ,エステ,69,11000,3400,2012-01-21 12:00:00,2012-01-24 12:00:00,3,2012-01-25,2012-07-20,177,1,1,1,1,1,1,0,0,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,9fe8d1c62ad79cf2c053a69fc3b762fb
旅館,ホテル・旅館,50,29400,14700,2012-01-20 12:00:00,2012-01-23 12:00:00,3,2012-01-24,2012-04-26,93,1,1,1,1,1,0,1,1,0,北海道,北海道,北海道,b77c6174296c1abcaaeedf95f3328165
レッスン,レッスン,55,44100,19800,2012-01-21 12:00:00,2012-01-24 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,ff2c8dbfcda0221eb742d8f750d28a72
エステ,エステ,76,12600,2980,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-18,178,1,0,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,2d000d56e0a9d6ef738eb2ae062fe8c1
ヘアサロン,ヘアサロン,58,18900,7900,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-07-21,178,1,0,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,3697777b41f76a5865f4108bbd1a646c
ヘアサロン,ヘアサロン,60,16000,6400,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-18,178,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,c4aec52c69e814042d0c975b50b0cd7c
リラクゼーション,リラクゼーション,66,12000,3980,2012-01-30 12:00:00,2012-02-03 12:00:00,4,2012-02-04,2012-07-31,178,1,1,1,1,1,1,0,1,1,関西,兵庫県,兵庫,59fd01ce8df1c971cbb9aa0c820eb549
ヘアサロン,ヘアサロン,73,7450,1980,2012-01-19 12:00:00,2012-01-23 12:00:00,4,2012-01-24,2012-07-20,178,0,1,1,1,1,1,1,1,1,関西,大阪府,ミナミ他,79856f66b19b77d0f56769f3dc345ca4
宅配,宅配,50,2300,1150,2012-01-16 12:00:00,2012-01-19 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,千葉県,千葉,878c506d048f637795428ad580d67642
ホテル,ホテル・旅館,50,9900,4940,2012-01-26 12:00:00,2012-01-28 12:00:00,2,2012-01-29,2012-06-28,151,1,1,1,1,1,0,1,0,0,九州・沖縄,鹿児島県,鹿児島,a8e5a13f472389c73d6a1cf884ca02ce
ヘアサロン,ヘアサロン,72,17850,4980,2012-01-22 12:00:00,2012-01-26 12:00:00,4,2012-01-27,2012-04-30,94,1,1,1,1,1,1,1,1,1,関東,東京都,池袋・神楽坂・赤羽,0f24d44f67545c0efc76e8e3ebe1dac9
ネイル・アイ,ネイル・アイ,62,10000,3800,2012-01-18 12:00:00,2012-01-22 12:00:00,4,2012-01-23,2012-04-23,91,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,aa599a51ee538d9dd93f823614e60b83
ペンション,ホテル・旅館,50,11000,5500,2012-01-27 12:00:00,2012-01-29 12:00:00,2,2012-01-30,2012-06-30,152,1,1,1,1,1,1,1,1,1,東海,静岡県,静岡,cc9df4cfcc6c571edff4b172f377bb0e
旅館,ホテル・旅館,50,16130,8065,2012-01-27 12:00:00,2012-01-30 12:00:00,3,2012-01-31,2012-05-31,121,1,1,1,1,1,2,1,1,2,北海道,北海道,北海道,8f3a2e454b6cd5b8ac55c51515f381fd
グルメ,グルメ,50,1160,580,2012-01-24 12:00:00,2012-01-27 12:00:00,3,2012-01-28,2012-06-28,152,1,1,1,1,1,1,1,0,1,関西,大阪府,ミナミ他,0eba8e3db2b6c4b835500a1a866f6bb6
レッスン,レッスン,61,25460,9900,2012-01-17 12:00:00,2012-01-20 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,池袋・神楽坂・赤羽,d6589ce4f643cbae89b7afbea7104634
ヘアサロン,ヘアサロン,67,8400,2700,2012-01-18 12:00:00,2012-01-21 12:00:00,3,2012-01-22,2012-07-18,178,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,03096ebc0c50df16a759753f5cd14731
ヘアサロン,ヘアサロン,66,14500,4900,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-18,178,1,0,1,1,1,1,1,1,1,関東,神奈川県,横浜,0243b120a60e0ace70458bd2d1210c53
宅配,宅配,50,3700,1850,2012-01-22 12:00:00,2012-01-25 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,cd3d45fe5acba5dfca04daa398214723
ホテル,ホテル・旅館,50,18500,9250,2012-01-04 12:00:00,2012-01-05 12:00:00,1,2012-01-06,2012-02-29,54,1,1,1,1,1,1,1,1,1,関西,奈良県,奈良,95a72e0089d6d4eaeaebe367af204c20
宅配,宅配,51,3659,1780,2012-01-30 12:00:00,2012-02-03 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,東北,青森県,青森,dae27665d3193f0b2f0f39e5dc249c32
ヘアサロン,ヘアサロン,57,18420,7770,2012-01-20 12:00:00,2012-01-23 12:00:00,3,2012-01-25,2012-04-25,91,1,0,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,4aebf30d786ea8a563b37f5f2d9db822
その他,その他のクーポン,50,2980,1470,2012-01-23 12:00:00,2012-01-26 12:00:00,3,2012-01-27,2012-02-02,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,ea6bf4b145f907a966b43732a4d1ce2d
ネイル・アイ,ネイル・アイ,60,7350,2940,2012-01-26 12:00:00,2012-01-30 12:00:00,4,2012-02-01,2012-03-31,59,1,0,1,1,1,1,1,1,1,北海道,北海道,北海道,77cea531293b199004a44fd9faf072b9
宅配,宅配,62,3980,1480,2012-01-21 12:00:00,2012-01-24 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,北海道,北海道,北海道,aa535023837781a4a9de45ea2ab118c7
リラクゼーション,リラクゼーション,84,3150,500,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-04-20,89,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,dc60ebd82a9596536fe30181537e80c5
ヘアサロン,ヘアサロン,75,8400,2100,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-18,178,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,99c088739512907a11bbc644913d6c88
リラクゼーション,リラクゼーション,65,11550,3980,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-07-21,178,1,1,1,1,0,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,00b6e8504e3d13c2220590d93744af9c
リラクゼーション,リラクゼーション,60,3000,1200,2012-01-23 12:00:00,2012-01-28 12:00:00,5,2012-01-29,2012-04-27,89,1,1,1,1,1,2,2,2,1,関東,神奈川県,横浜,9fc7695743dd207a2f573752e7932a3f
ネイル・アイ,ネイル・アイ,55,8925,3980,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-04-23,89,1,1,1,1,1,1,1,1,1,関西,大阪府,キタ,64c0eb7398a9fa410861e49c0f85019a
エステ,エステ,80,19500,3900,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-06-21,151,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,65c278ffa820487218e33266d675ad14
ヘアサロン,ヘアサロン,80,34650,6930,2012-01-23 12:00:00,2012-01-28 12:00:00,5,2012-01-29,2012-07-25,178,1,0,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,dfc9c5b80a3a8b59569494c2bcc59177
リラクゼーション,リラクゼーション,50,4470,2200,2012-01-19 12:00:00,2012-01-24 12:00:00,5,2012-01-25,2012-07-21,178,1,1,1,1,1,2,2,1,1,関東,東京都,恵比寿・目黒・品川,d8f04804257b5435ce8a053b2537d669
ネイル・アイ,ネイル・アイ,68,12810,3980,2012-01-21 12:00:00,2012-01-25 12:00:00,4,2012-01-26,2012-07-20,176,1,1,1,1,1,2,0,0,1,関東,東京都,池袋・神楽坂・赤羽,c236de796c2cbae7277f0b2bee0dc188
リラクゼーション,リラクゼーション,58,6700,2800,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-23,2012-07-18,177,1,1,1,1,1,1,0,1,1,関東,東京都,渋谷・青山・自由が丘,7e135d641d42dcf13b25c3b04dffc11a
ネイル・アイ,ネイル・アイ,68,11586,3600,2012-01-25 12:00:00,2012-01-30 12:00:00,5,2012-02-01,2012-07-27,177,1,0,1,0,1,1,1,1,1,関東,東京都,立川・町田・八王子他,ff95ea7e8c2a4ee5a985646395237e37
ネイル・アイ,ネイル・アイ,55,7875,3500,2012-01-18 12:00:00,2012-01-22 12:00:00,4,2012-01-23,2012-05-31,129,1,1,1,1,1,1,1,1,1,関東,東京都,池袋・神楽坂・赤羽,58942570c33d7a31a97fa5843f8e1a4d
レッスン,レッスン,50,6000,3000,2012-01-21 12:00:00,2012-01-24 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,新宿・高田馬場・中野・吉祥寺,0315f69f1ee1e7d366a1be95738aca9e
リラクゼーション,リラクゼーション,52,6300,3000,2012-02-06 12:00:00,2012-02-12 12:00:00,6,2012-02-13,2012-04-27,74,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,7812aca4876d0de2b87d8e2d30270a88
リラクゼーション,リラクゼーション,75,12900,3100,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-07-21,178,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,29110eacba9b1b61f7ed8af65300682c
ヘアサロン,ヘアサロン,60,12500,4980,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-04-23,89,1,0,1,1,1,1,1,1,0,関東,千葉県,千葉,1d1a089eb749b6de440136da84b5e152
リラクゼーション,リラクゼーション,57,2940,1260,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-04-20,89,1,1,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,85ddae0b9ef09ae6497efdcd2017c5b0
宅配,宅配,84,9450,1500,2012-01-23 12:00:00,2012-01-26 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,銀座・新橋・東京・上野,cbf3ccfd087abca4bdbe36d814bc4ddb
その他,その他のクーポン,54,1500,680,2012-01-20 12:00:00,2012-01-23 12:00:00,3,2012-01-24,2012-07-20,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,恵比寿・目黒・品川,97ab547b664b910d2c0d1f154ca3b3ff
エステ,エステ,60,12600,4980,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-18,178,0,1,1,1,1,2,2,1,1,関東,東京都,恵比寿・目黒・品川,129af92f5462007c8228c4ac84b12bff
リラクゼーション,リラクゼーション,50,6000,3000,2012-01-19 12:00:00,2012-01-23 12:00:00,4,2012-01-24,2012-04-22,89,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,6edce16cb1f534785cdaea0ceb5dd30f
エステ,エステ,78,9450,2000,2012-01-21 12:00:00,2012-01-25 12:00:00,4,2012-01-26,2012-07-22,178,1,1,1,1,1,1,1,0,1,関東,東京都,銀座・新橋・東京・上野,fe6ce47c01f48393b4683c8221d62f54
ヘアサロン,ヘアサロン,71,7350,2100,2012-01-18 12:00:00,2012-01-21 12:00:00,3,2012-01-24,2012-07-18,176,0,1,1,1,1,0,0,0,0,関西,大阪府,ミナミ他,1d3aa72a9e6726d65bec27da77cdcf82
ヘアサロン,ヘアサロン,72,18000,4980,2012-01-22 12:00:00,2012-01-27 12:00:00,5,2012-01-28,2012-05-31,124,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,d2ff840f9f818c7f3454fa03950e6342
エステ,エステ,93,31500,2000,2012-01-24 12:00:00,2012-01-28 12:00:00,4,2012-01-29,2012-04-27,89,1,1,1,1,1,1,1,1,1,関西,京都府,京都,d77fc065c168569c5bf7ce10fb671a5d
ヘアサロン,ヘアサロン,72,17325,4725,2012-01-21 12:00:00,2012-01-26 12:00:00,5,2012-01-27,2012-05-31,125,1,0,1,1,1,1,1,1,1,関東,東京都,恵比寿・目黒・品川,c0e608b163dbc750884dcc67076eae7f
ヘアサロン,ヘアサロン,77,15645,3570,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-05-31,127,1,1,1,1,1,1,1,1,1,関東,神奈川県,川崎・湘南・箱根他,2572d62a97c5a6d0546250c2103dfa06
エステ,エステ,93,31500,2000,2012-01-24 12:00:00,2012-01-28 12:00:00,4,2012-01-29,2012-04-27,89,1,1,1,1,1,1,1,1,1,関西,京都府,京都,968c9419f5d8a7ed46eb8dd920edd704
ヘアサロン,ヘアサロン,64,11025,3900,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-05-31,127,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,fa4ad0ea2ee6107a199a10a734c89f1c
ヘアサロン,ヘアサロン,70,22050,6615,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-04-20,89,1,0,1,1,1,1,1,1,1,関東,埼玉県,埼玉,56fb3214270e9b57a48e3d0781fea27b
ネイル・アイ,ネイル・アイ,66,10000,3400,2012-01-22 12:00:00,2012-01-26 12:00:00,4,2012-01-27,2012-04-24,88,1,1,0,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,cd7c40ea5a35b9b0f958d61d4c5d7e48
ネイル・アイ,ネイル・アイ,61,7660,2980,2012-01-21 12:00:00,2012-01-25 12:00:00,4,2012-01-26,2012-04-24,89,1,1,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,0d263ee3a95e3099ad919070f7afff09
ヘアサロン,ヘアサロン,76,24150,5600,2012-01-19 12:00:00,2012-01-22 12:00:00,3,2012-01-23,2012-04-21,89,1,1,1,1,1,1,1,1,1,関東,東京都,池袋・神楽坂・赤羽,2248e8ae8fd3ae9d9e7b5033acae5f55
ヘアサロン,ヘアサロン,74,15750,3980,2012-01-21 12:00:00,2012-01-26 12:00:00,5,2012-01-27,2012-07-23,178,1,0,1,1,1,1,1,1,1,関東,東京都,渋谷・青山・自由が丘,73bd2bcddad90acfc5852b8543bc4e15
宅配,宅配,50,2020,999,2012-01-18 12:00:00,2012-01-22 12:00:00,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,埼玉県,埼玉,bfdc79d570ea55f6e3f38582b6383991
リラクゼーション,リラクゼーション,50,5000,2500,2012-01-28 12:00:00,2012-02-02 12:00:00,5,2012-02-03,2012-05-02,89,1,1,1,1,1,1,1,1,1,関東,神奈川県,横浜,fffa212f26e62e489ec16dbe55a88c57
グルメ,グルメ,61,4640,1800,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-05-31,130,1,1,1,1,1,1,1,1,1,九州・沖縄,沖縄県,沖縄,ae8b338a9964baa40d61e61e5d157e04
レッスン,レッスン,92,12575,1000,2012-01-18 12:00:00,2012-01-20 12:00:00,2,2012-01-21,2012-02-29,39,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,65b54cecd0bdf06c122e9e3233753c20
グルメ,グルメ,50,6000,3000,2012-01-21 12:00:00,2012-01-24 12:00:00,3,2012-01-25,2012-05-06,102,2,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,77f3068418d8e73631e855d916fe29e0
グルメ,グルメ,61,4640,1800,2012-01-30 12:00:00,2012-02-02 12:00:00,3,2012-02-04,2012-06-30,147,1,1,1,1,1,1,1,1,1,九州・沖縄,沖縄県,沖縄,69844c9722eb630ac27987600713e367
ネイル・アイ,ネイル・アイ,70,10000,2980,2012-01-22 12:00:00,2012-01-27 12:00:00,5,2012-01-28,2012-04-30,93,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,097e340ed9f6795cae604f936e3aa320
ネイル・アイ,ネイル・アイ,70,10000,2980,2012-01-17 12:00:00,2012-01-22 12:00:00,5,2012-01-23,2012-04-30,98,1,1,1,1,1,1,1,1,1,東海,岐阜県,岐阜,afb3023b912122d544218315dae24160
ネイル・アイ,ネイル・アイ,65,7350,2500,2012-01-27 12:00:00,2012-01-31 12:00:00,4,2012-02-02,2012-07-27,176,1,1,0,1,1,1,1,1,1,関西,兵庫県,兵庫,bacd08027b226bef4f551277ff586b43
ホテル,ホテル・旅館,63,11550,4200,2012-01-17 12:00:00,2012-01-19 12:00:00,2,2012-01-20,2012-07-16,178,1,1,1,1,1,2,1,1,2,北海道,北海道,北海道,7ce3abba083fad843eb3a2ca1b6de97b
リラクゼーション,リラクゼーション,50,1680,840,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-07-21,178,1,0,1,1,1,1,1,1,1,関東,千葉県,千葉,72281d8c42feb8a3ac2e50642deca66f
ホテル,ホテル・旅館,54,12000,5500,2012-01-18 12:00:00,2012-01-21 12:00:00,3,2012-01-22,2012-05-06,105,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,8334784db0fd790436025755a105ef52
グルメ,グルメ,50,4500,2250,2012-01-23 12:00:00,2012-01-27 12:00:00,4,2012-01-28,2012-06-30,154,1,1,1,1,2,2,1,1,2,関西,京都府,京都,5ac00623f5382f1cfd7c2cf42b50015c
グルメ,グルメ,50,4500,2250,2012-01-19 12:00:00,2012-01-23 12:00:00,4,2012-01-24,2012-06-30,158,1,1,1,1,2,2,1,1,2,関西,京都府,京都,b5f60bfde3713c3d9f7ec4915159ec47
グルメ,グルメ,50,4500,2250,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-06-30,160,1,1,1,1,2,2,1,1,2,関西,大阪府,キタ,8f77615d958355d1436ba78bf18bc5f0
グルメ,グルメ,50,4500,2250,2012-01-20 12:00:00,2012-01-24 12:00:00,4,2012-01-25,2012-06-30,157,1,1,1,1,2,2,1,1,2,関西,兵庫県,兵庫,2a0cd3c5bcf85108a4099f5005a44fd6
リラクゼーション,リラクゼーション,58,6000,2500,2012-01-29 12:00:00,2012-02-02 12:00:00,4,2012-02-03,2012-04-08,65,0,0,0,0,1,1,1,0,0,北海道,北海道,北海道,8f1aa0db657c20c0e0b63f2a50bb1cc0
グルメ,グルメ,50,5800,2900,2012-01-19 12:00:00,2012-01-24 12:00:00,5,2012-01-25,2012-04-30,96,1,1,1,1,1,1,0,1,1,東海,愛知県,愛知,ab2e2c3052f82b664462ac8b682337a9
グルメ,グルメ,50,1380,690,2012-01-20 12:00:00,2012-01-23 12:00:00,3,2012-01-24,2012-07-20,178,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,af85f5fc379ad38248e0786a7a5a6e4f
グルメ,グルメ,50,7350,3675,2011-12-27 12:00:00,2011-12-30 12:00:00,3,2012-01-05,2012-05-27,143,1,1,1,1,1,1,1,1,1,関東,東京都,立川・町田・八王子他,55081d842f283e3cc3ecd41c626ca1c6
エステ,エステ,80,10500,2100,2012-01-23 12:00:00,2012-01-27 12:00:00,4,2012-01-28,2012-04-28,91,1,1,1,1,1,1,1,1,1,東海,愛知県,愛知,707d096a32c60f48388e0859b2eabd73
ネイル・アイ,ネイル・アイ,71,10500,2980,2012-01-17 12:00:00,2012-01-22 12:00:00,5,2012-01-23,2012-07-19,178,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,975a43af3c8e09fe73edebdaa1e66ac0
ネイル・アイ,ネイル・アイ,56,9080,3980,2012-01-22 12:00:00,2012-01-26 12:00:00,4,2012-01-27,2012-07-23,178,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,19becbb5eec49d8082f25eca083aaf74
宅配,宅配,89,28000,2980,2012-01-16 12:00:00,2012-01-19 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,関東,東京都,恵比寿・目黒・品川,5f8012ccfd013f9055e46e3dc92fbf69
ホテル,ホテル・旅館,50,11600,5800,2012-01-24 12:00:00,2012-01-27 12:00:00,3,2012-01-28,2012-05-31,124,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,4d8bbfd210d7f3edccd0de1ee947896b
グルメ,グルメ,65,5450,1900,2012-01-21 12:00:00,2012-01-24 12:00:00,3,2012-01-25,2012-06-30,157,1,1,1,1,1,1,1,1,1,関東,東京都,銀座・新橋・東京・上野,a0c4ca008d9ace0025e683934b3b57a4
グルメ,グルメ,50,3940,1970,2012-01-21 12:00:00,2012-01-26 12:00:00,5,2012-01-27,2012-07-23,178,1,1,1,1,2,0,1,1,1,東海,愛知県,愛知,8ab9a8f61b149b5a01ea9d3ee7cced2f
ヘアサロン,ヘアサロン,72,15230,4200,2012-01-18 12:00:00,2012-01-23 12:00:00,5,2012-01-24,2012-05-31,128,1,1,1,1,1,1,1,1,1,関東,東京都,新宿・高田馬場・中野・吉祥寺,83aee104d72bd5b59218e8842968007a
ヘアサロン,ヘアサロン,73,9300,2500,2012-01-22 12:00:00,2012-01-26 12:00:00,4,2012-01-27,2012-04-30,94,1,2,1,1,1,1,1,1,1,東北,宮城県,宮城,921e04173a29bd04379cb9e1eea85bce
グルメ,グルメ,51,1630,795,2012-01-17 12:00:00,2012-01-21 12:00:00,4,2012-01-22,2012-07-10,170,1,1,1,1,1,1,1,1,1,北海道,北海道,北海道,e81f0e574d83202b906062e88be503c3
グルメ,グルメ,50,11000,5500,2011-12-27 12:00:00,2011-12-29 12:00:00,2,2012-01-05,2012-05-31,147,1,1,1,1,1,1,0,1,1,関東,東京都,銀座・新橋・東京・上野,5c8b1872f3615c68a44eec5eb54497df
グルメ,グルメ,50,13200,6500,2011-12-28 12:00:00,2011-12-31 12:00:00,3,2012-01-04,2012-05-18,135,1,1,1,1,1,0,0,0,1,関東,東京都,銀座・新橋・東京・上野,55d3a8d3212a2eea3c62e7ad32117d64
